limit_balance,age,education_clean,marriage_clean,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_next_month
150000,27,2,1,-1,0,0,0,0,-1,42055,36366.0,37093.0,41300,0.0,345.0,2000.0,1413.0,1650.0,0.0,345.0,0.0,0
120000,50,3,2,-1,-1,-1,0,0,0,6574,1374.0,45802.0,53231,25888.0,27114.0,1374.0,45812.0,10000.0,900.0,3000.0,3000.0,0
210000,37,2,2,-1,-1,-1,2,-1,0,1890,3037.0,2429.0,823,1089.0,1451.0,3037.0,1200.0,0.0,1089.0,1201.0,1031.0,0
80000,50,3,1,-1,0,0,2,2,2,67328,69356.0,73445.0,74645,73330.0,78032.0,3113.0,5850.0,3000.0,0.0,6103.0,0.0,1
60000,53,3,1,-1,3,2,2,-1,0,747,498.0,249.0,0,58628.0,59550.0,0.0,0.0,0.0,115800.0,2141.0,2134.0,0
10000,37,2,1,-1,4,3,2,2,2,3305,2870.0,2440.0,2510,2641.0,2222.0,0.0,0.0,500.0,400.0,0.0,36.0,0
30000,22,2,2,-1,2,2,2,2,2,11222,11738.0,13255.0,14380,14081.0,10796.0,1000.0,2000.0,1670.0,551.0,0.0,500.0,1
80000,24,3,1,-1,-1,-1,2,-1,-1,754,-69.0,3330.0,2699,1853.0,184.0,0.0,3399.0,0.0,1853.0,184.0,1350.0,0
30000,23,1,1,-1,-1,3,2,0,0,6630,3842.0,3631.0,1950,1170.0,1170.0,3842.0,0.0,0.0,0.0,0.0,0.0,0
10000000,36,1,1,0,0,0,-2,-2,-2,51713,25272.0,0.0,0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0
80000,30,4,2,0,0,0,-2,-2,-2,59292,13943.0,0.0,0,0.0,0.0,5009.0,0.0,0.0,0.0,0.0,0.0,0
80000,26,2,2,0,0,-2,-2,-1,-1,35997,0.0,0.0,0,2345.0,2330.0,0.0,0.0,0.0,2345.0,2330.0,0.0,0
160000,35,2,1,0,0,0,-2,-2,-2,160303,164150.0,0.0,0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,0
40000,33,2,2,0,0,-2,-2,-2,-2,23330,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30000,23,4,2,0,0,-2,-2,-2,-2,30830,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30000,53,3,2,0,0,0,-2,-2,-2,24181,16829.0,0.0,0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0
240000,27,1,2,0,0,-2,-2,-2,-2,118175,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
130000,22,2,3,0,0,-2,-2,-1,-1,25200,0.0,0.0,0,500.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0
20000,23,1,2,0,0,-2,-1,0,0,6733,0.0,0.0,19132,19533.0,20235.0,0.0,0.0,19132.0,709.0,1027.0,600.0,0
360000,35,2,1,0,0,0,-1,-1,0,5157,2461.0,0.0,277,2599.0,3941.0,1012.0,0.0,277.0,2602.0,2019.0,1123.0,0
230000,24,1,2,0,-1,-1,-1,-1,0,14979,2480.0,1434.0,1420,9225.0,19013.0,2480.0,1434.0,1420.0,9225.0,10000.0,15000.0,0
80000,40,2,1,0,0,0,-1,-1,-1,23833,17815.0,15140.0,140,3090.0,180.0,5000.0,5000.0,5000.0,3100.0,1000.0,5000.0,0
150000,22,2,2,0,0,0,-1,0,0,7600,8749.0,10652.0,32330,15681.0,6173.0,1300.0,3652.0,33866.0,410.0,200.0,776.0,0
20000,22,2,2,0,0,-2,-1,0,0,8392,-100.0,0.0,1828,2800.0,0.0,0.0,1000.0,1828.0,1500.0,0.0,3000.0,0
110000,36,3,1,0,0,-1,-1,-1,-2,2309,3238.0,250.0,3100,0.0,0.0,1002.0,450.0,3100.0,0.0,0.0,0.0,0
280000,26,2,2,0,-1,-1,-1,-1,-2,51951,25360.0,6183.0,261,-91.0,-91.0,25486.0,6213.0,262.0,0.0,0.0,18342.0,0
230000,31,1,2,0,0,0,-1,0,-1,33109,29830.0,11750.0,5194,15450.0,9368.0,5000.0,5000.0,15897.0,12000.0,9368.0,6000.0,0
50000,37,1,2,0,0,0,-1,0,0,43886,50411.0,9688.0,857,3810.0,4741.0,2500.0,7026.0,1000.0,3000.0,1000.0,1000.0,0
50000,25,2,2,0,0,-1,-1,0,0,40114,22701.0,390.0,26898,26911.0,26926.0,1000.0,390.0,26898.0,1000.0,1000.0,1000.0,0
390000,31,1,1,0,0,-1,-1,-1,-1,54007,62761.0,10373.0,6803,2601.0,2979.0,49188.0,10411.0,6830.0,2608.0,2987.0,2236.0,0
360000,39,1,1,0,-1,-1,-1,0,-1,167685,3288.0,75244.0,6468,3169.0,3130.0,3304.0,75260.0,6484.0,24.0,3144.0,3458.0,0
70000,24,3,2,0,0,0,-1,0,0,8391,10242.0,11026.0,2342,2390.0,0.0,2000.0,1000.0,2342.0,48.0,0.0,0.0,0
30000000,37,1,1,0,-1,-1,-1,-2,-1,4476,2521.0,3529.0,-5364,-8943.0,4057.0,3017.0,4506.0,0.0,0.0,14000.0,12000.0,0
50000,48,2,1,0,0,0,-1,0,-1,48187,48344.0,46895.0,49161,6690.0,5665.0,46895.0,1775.0,51209.0,428.0,5665.0,8745.0,1
50000,40,3,1,0,0,0,0,0,0,49941,51213.0,12104.0,12898,13687.0,14458.0,2400.0,1206.0,1000.0,1000.0,1000.0,1000.0,0
70000,28,2,2,0,0,0,0,-1,2,41264,41799.0,37887.0,37876,6736.0,4162.0,2112.0,1200.0,758.0,6736.0,0.0,0.0,0
50000,22,1,2,0,0,0,0,0,-1,5137,5960.0,6270.0,6000,5810.0,390.0,1300.0,1000.0,120.0,200.0,390.0,1170.0,0
250000,31,1,2,0,0,0,0,0,0,215316,198490.0,169014.0,167776,168110.0,168505.0,6845.0,5945.0,5919.0,6000.0,6059.0,5837.0,0
50000,41,2,1,0,0,0,0,0,0,19339,20424.0,20086.0,18600,19153.0,19289.0,1703.0,1306.0,810.0,1000.0,900.0,900.0,0
90000,23,2,1,0,0,0,0,0,0,12770,14241.0,14895.0,25195,23769.0,2269.0,2500.0,1200.0,10500.0,7000.0,1000.0,0.0,1
60000,32,3,2,0,0,0,0,0,0,62552,26929.0,27967.0,28526,28275.0,29151.0,1500.0,1500.0,1003.0,1500.0,1500.0,1044.0,0
50000,48,2,1,0,0,0,0,0,0,40931,40892.0,41612.0,18825,18019.0,18124.0,1880.0,1650.0,10000.0,1000.0,700.0,600.0,1
360000,29,2,2,0,0,0,0,0,0,114527,119487.0,113438.0,112940,122122.0,121547.0,20046.0,5046.0,10000.0,10048.0,10043.0,5014.0,0
20000000,26,1,2,0,0,0,0,0,0,18630,15996.0,16304.0,14973,20542.0,15810.0,1502.0,1200.0,300.0,7000.0,8000.0,4000.0,0
310000,30,1,2,0,0,0,0,0,0,304329,292848.0,279138.0,252703,248895.0,244026.0,14027.0,16800.0,11600.0,11000.0,10000.0,30000.0,0
130000,49,2,1,0,0,0,0,-1,-1,24008,21231.0,14323.0,7722,4689.0,-3614.0,3000.0,5000.0,2822.0,5000.0,0.0,6500.0,0
120000,45,1,1,0,0,0,0,0,0,20877,21909.0,22922.0,23376,23866.0,24339.0,1369.0,1382.0,836.0,866.0,870.0,902.0,0
20000000,36,2,2,0,0,0,0,0,0,2324,3344.0,4450.0,14280,14894.0,15608.0,1064.0,1170.0,10000.0,1000.0,1000.0,464.0,0
50000000,56,3,1,0,0,0,0,0,0,139117,130301.0,119701.0,121296,122477.0,125279.0,4500.0,5000.0,5000.0,5000.0,5000.0,5000.0,0
80000,29,4,1,0,0,0,0,0,0,80534,78179.0,79348.0,81099,80540.0,67069.0,3006.0,2641.0,2827.0,2671.0,2611.0,2417.0,0
20000,46,3,3,0,0,-1,0,-1,-1,20393,19908.0,20310.0,15617,219.0,1205.0,1425.0,20310.0,1020.0,219.0,1205.0,109.0,0
40000,24,1,2,0,0,0,0,0,0,30096,30819.0,13816.0,10291,7441.0,7435.0,1300.0,2013.0,319.0,415.0,266.0,277.0,1
210000,26,1,2,0,0,0,0,-1,-1,9899,6000.0,4100.0,0,10790.0,7373.0,1008.0,1000.0,0.0,10790.0,7373.0,0.0,0
10000000,38,2,2,0,0,0,0,0,-1,25994,27173.0,44285.0,45433,3952.0,3723.0,1994.0,19462.0,3000.0,302.0,3723.0,15462.0,0
330000,45,1,2,0,0,0,0,0,0,265362,246735.0,248541.0,231534,230309.0,235992.0,7500.0,8001.0,7000.0,7000.0,8000.0,8000.0,1
10000000,43,2,2,0,0,0,0,0,0,47730,47525.0,47184.0,46836,46529.0,47070.0,1808.0,1728.0,1641.0,1673.0,1689.0,1754.0,0
80000,24,2,2,0,0,0,0,0,2,9933,11111.0,9998.0,8950,9415.0,5700.0,1370.0,1233.0,261.0,549.0,400.0,0.0,1
80000,28,2,2,0,-1,-1,0,0,0,18112,8857.0,69841.0,59075,58998.0,61038.0,10084.0,79200.0,2108.0,2200.0,3006.0,2523.0,0
20000,24,2,2,0,0,2,0,0,0,19401,20610.0,19682.0,19593,20001.0,19466.0,3232.0,0.0,815.0,858.0,832.0,560.0,0
20000,22,1,2,0,0,0,0,0,0,18093,18543.0,18911.0,19000,19397.0,19941.0,1300.0,1611.0,700.0,704.0,867.0,597.0,0
50000000,32,1,1,0,0,0,0,0,0,15491,22984.0,20700.0,19805,23802.0,23085.0,12992.0,2009.0,5000.0,5000.0,2000.0,7000.0,0
50000,28,2,2,0,0,0,0,0,0,48010,40668.0,30361.0,22266,18469.0,21551.0,5000.0,2000.0,5000.0,6560.0,10000.0,13694.0,0
130000,28,2,2,0,0,0,0,0,0,113613,112867.0,92617.0,94896,92347.0,94323.0,5847.0,3413.0,3872.0,3465.0,3627.0,5000.0,0
480000,39,2,1,0,0,0,0,0,0,398380,394515.0,393648.0,330221,296004.0,279768.0,20091.0,25370.0,15203.0,12013.0,12013.0,10135.0,0
30000000,30,2,2,0,0,-1,0,0,0,1485,-9.0,11970.0,10292,10116.0,829.0,0.0,11979.0,206.0,10.0,4.0,11591.0,0
110000,44,3,1,0,0,0,0,0,0,128341,131227.0,133490.0,135888,137708.0,78581.0,4861.0,4300.0,3500.0,3500.0,2564.0,2300.0,0
50000,31,2,1,0,0,0,0,0,0,48469,48872.0,49429.0,49144,50032.0,50519.0,2138.0,2095.0,1711.0,1771.0,1900.0,3510.0,0
50000,52,2,2,0,0,-1,0,0,0,47595,28491.0,3642.0,12291,16674.0,17331.0,8080.0,15012.0,10000.0,8000.0,2000.0,2000.0,0
150000,37,2,1,0,0,0,0,0,0,135211,142398.0,121570.0,130780,130780.0,0.0,10109.0,10000.0,10000.0,10000.0,20000.0,16100.0,0
50000,29,1,2,0,0,0,0,0,0,38242,28797.0,16068.0,16387,16882.0,17350.0,1799.0,2000.0,582.0,754.0,893.0,943.0,0
10000000,60,1,1,0,0,0,0,0,0,101761,101801.0,101863.0,101729,98103.0,99521.0,3856.0,3919.0,3986.0,3865.0,3760.0,3863.0,1
380000,58,2,1,0,0,0,0,0,0,369699,331755.0,303016.0,290019,294689.0,301491.0,12172.0,11095.0,11007.0,11000.0,12006.0,11000.0,0
20000,44,1,1,0,0,0,0,0,0,17974,32768.0,16057.0,14189,13265.0,12214.0,2000.0,1506.0,1000.0,800.0,1000.0,1000.0,0
230000,25,2,2,0,0,0,0,-1,0,19225,16375.0,11864.0,10004,62349.0,52791.0,2000.0,2000.0,5000.0,65349.0,2000.0,2000.0,0
20000000,40,2,2,0,0,0,0,0,0,99729,139201.0,155871.0,193666,216666.0,18871.0,59201.0,35000.0,54461.0,46666.0,18871.0,0.0,0
20000000,27,2,2,0,0,0,0,0,2,233637,175918.0,181089.0,183180,192223.0,189681.0,7000.0,8100.0,6600.0,12000.0,0.0,6054.0,1
330000,44,1,1,0,0,0,0,0,0,234447,202747.0,180566.0,182604,186415.0,190303.0,8903.0,7903.0,6418.0,6633.0,6852.0,6910.0,0
20000,37,2,2,0,0,0,0,0,0,20009,20602.0,21255.0,19105,19609.0,19283.0,1700.0,1600.0,1200.0,1000.0,900.0,1000.0,0
20000000,41,1,1,0,0,0,0,0,0,30689,31895.0,32808.0,28298,26538.0,24645.0,5003.0,5000.0,5000.0,2000.0,5000.0,3000.0,0
50000,33,2,1,0,0,0,0,0,0,21460,12570.0,13530.0,14876,14157.0,18888.0,1300.0,1200.0,5000.0,1000.0,5000.0,8000.0,1
380000,48,2,1,0,0,0,0,0,0,379080,294675.0,226959.0,219918,203575.0,188774.0,13000.0,9500.0,8000.0,7200.0,6700.0,7500.0,0
20000,49,3,2,0,0,0,0,0,0,19437,20154.0,18957.0,19334,19373.0,19460.0,1337.0,2000.0,666.0,714.0,810.0,600.0,0
170000,30,2,2,0,0,2,0,0,0,121009,136552.0,132655.0,134140,115892.0,116653.0,19078.0,0.0,5000.0,5000.0,4500.0,4500.0,0
70000,24,2,2,0,-1,0,0,0,-1,7033,1602.0,28199.0,28980,29795.0,27091.0,1954.0,28000.0,1250.0,1496.0,29251.0,1000.0,1
50000,48,3,2,0,0,0,0,0,-1,79681,79989.0,76394.0,24873,-2132.0,28561.0,3200.0,2581.0,1200.0,2070.0,31500.0,1200.0,0
150000,32,2,1,0,0,0,0,0,0,141346,145483.0,146410.0,142858,146007.0,130721.0,10000.0,7000.0,4000.0,8071.0,4000.0,3283.0,0
450000,37,1,2,0,0,0,0,0,0,16259,15026.0,17363.0,11708,11329.0,4749.0,6000.0,4000.0,6000.0,5000.0,2000.0,2092.0,0
20000,23,2,2,0,0,0,0,0,0,16740,17451.0,18141.0,18239,18302.0,18337.0,1600.0,1600.0,1000.0,663.0,654.0,651.0,0
280000,42,1,1,0,-1,-1,0,0,0,18958,2640.0,182251.0,173922,160553.0,147124.0,2676.0,189570.0,6084.0,5798.0,4627.0,3589.0,0
20000,21,2,2,0,0,0,0,0,0,18770,18410.0,18821.0,19307,19260.0,20028.0,1400.0,1200.0,1000.0,6000.0,1000.0,5000.0,0
130000,26,2,2,0,0,0,0,0,0,84133,84458.0,62441.0,48175,29874.0,15525.0,2758.0,2741.0,2175.0,1874.0,1525.0,0.0,0
60000,39,2,1,0,0,0,0,0,0,59929,35338.0,22856.0,22122,19531.0,16594.0,2110.0,2000.0,200.0,467.0,500.0,4100.0,0
20000000,30,2,2,0,0,0,0,0,0,193300,191254.0,176720.0,164729,162097.0,154016.0,6860.0,5870.0,5009.0,5543.0,6037.0,5002.0,0
20000,53,1,1,0,0,0,0,0,0,13605,14629.0,15640.0,15950,16130.0,17011.0,1249.0,1260.0,570.0,436.0,1150.0,1000.0,0
220000,29,3,2,0,0,0,0,0,0,14246,15601.0,17140.0,14131,15424.0,17345.0,2601.0,2140.0,2131.0,3424.0,2345.0,3385.0,0
50000,55,3,2,0,0,0,0,0,0,45698,49270.0,48186.0,20127,18988.0,19942.0,6000.0,2044.0,3150.0,1000.0,3000.0,905.0,0
10000000,41,2,1,0,0,0,0,0,0,107224,107126.0,101859.0,79519,74368.0,58481.0,7000.0,3533.0,2673.0,3500.0,4303.0,3023.0,0
130000,32,1,2,0,0,0,0,0,0,126080,129104.0,130745.0,127344,127809.0,119976.0,7000.0,8000.0,5000.0,4500.0,4500.0,5000.0,0
130000,23,2,2,0,0,0,0,0,0,113900,109062.0,105252.0,103969,104254.0,99525.0,5000.0,6000.0,10000.0,10000.0,5000.0,9000.0,0
120000,27,2,2,0,0,0,0,0,2,36175,37062.0,32916.0,30947,22974.0,19539.0,3000.0,2000.0,1500.0,2000.0,0.0,8000.0,0
210000,27,2,2,0,0,0,0,0,0,30365,29858.0,30713.0,27644,26236.0,26312.0,1606.0,2000.0,1200.0,1200.0,1000.0,1000.0,0
110000,41,2,2,0,0,0,0,0,0,120767,133593.0,125852.0,118254,120537.0,112021.0,24800.0,4400.0,4300.0,4205.0,4500.0,4304.0,0
280000,28,2,1,0,0,0,0,0,0,24189,25294.0,26667.0,26926,27492.0,28333.0,1500.0,1800.0,1000.0,1000.0,1300.0,1000.0,0
170000,27,2,1,0,0,0,0,0,0,164214,165825.0,167008.0,131544,125652.0,127224.0,8001.0,7077.0,5000.0,5000.0,5000.0,5000.0,0
20000,36,2,1,0,0,0,0,0,0,9845,5419.0,6098.0,6840,8560.0,13410.0,3000.0,2000.0,1000.0,2000.0,5000.0,0.0,0
20000,34,2,2,0,0,0,0,0,0,19727,20330.0,20199.0,19609,19957.0,2361.0,2000.0,1200.0,0.0,348.0,0.0,420.0,0
360000,44,1,1,0,0,0,0,0,0,333549,342782.0,340216.0,344545,140386.0,144042.0,15047.0,15000.0,14000.0,5008.0,10055.0,30015.0,0
30000,21,2,2,0,0,0,0,0,0,26757,26831.0,26620.0,26134,26865.0,25752.0,1520.0,1339.0,852.0,2067.0,1400.0,100.0,0
440000,32,4,1,0,0,0,0,0,0,324469,324109.0,287932.0,287892,276902.0,221866.0,11129.0,10300.0,11098.0,11200.0,12000.0,131400.0,0
20000,23,2,2,0,0,2,0,0,0,13987,15958.0,16168.0,16268,16600.0,0.0,2200.0,900.0,500.0,332.0,2000.0,0.0,0
40000000,30,1,2,0,0,0,0,0,0,139862,125280.0,109278.0,94511,64995.0,28654.0,9209.0,3807.0,2403.0,1933.0,1014.0,104078.0,0
110000,26,2,2,0,0,2,0,0,0,46633,49569.0,42867.0,43875,45036.0,46319.0,4029.0,0.0,2000.0,2000.0,2180.0,2000.0,0
180000,23,2,2,0,0,0,0,0,2,178239,178856.0,177754.0,178191,183051.0,179546.0,7969.0,6379.0,6319.0,10671.0,3000.0,5400.0,1
20000000,46,2,2,0,0,0,0,0,0,18564,77518.0,82794.0,80248,64174.0,51204.0,60000.0,20000.0,20248.0,45000.0,40000.0,54600.0,0
50000000,27,2,2,0,0,0,0,0,0,131519,127055.0,122368.0,108543,93906.0,82288.0,6662.0,12105.0,8610.0,3555.0,4073.0,2666.0,0
80000,25,1,2,0,0,0,0,0,0,78327,79322.0,76290.0,58987,57947.0,58077.0,3000.0,2454.0,2059.0,2100.0,2149.0,1956.0,0
170000,35,2,2,0,0,0,0,0,2,115634,118823.0,120475.0,109993,115151.0,112232.0,5935.0,6040.0,4000.0,8000.0,0.0,4320.0,0
60000,24,2,2,0,0,2,0,0,0,57480,60491.0,57187.0,57619,57033.0,58493.0,4207.0,1000.0,1690.0,1473.0,2354.0,2009.0,0
20000,57,2,2,0,0,0,0,0,0,20104,19887.0,19486.0,19501,19274.0,19703.0,3000.0,1500.0,1600.0,900.0,900.0,600.0,0
20000,35,1,1,0,0,0,0,0,0,5745,6023.0,7053.0,5909,3287.0,3604.0,2224.0,1171.0,500.0,500.0,500.0,5000.0,1
80000,30,3,2,0,0,0,0,0,0,78010,5976.0,5812.0,4788,3758.0,3812.0,1106.0,1060.0,154.0,147.0,127.0,52.0,1
20000000,33,1,2,0,0,0,0,0,0,150573,140844.0,144245.0,135946,135736.0,134500.0,6550.0,7200.0,5300.0,5400.0,5240.0,5260.0,0
280000,48,2,1,0,0,0,0,-2,-2,74267,54500.0,5520.0,0,0.0,0.0,3110.0,1200.0,0.0,0.0,0.0,0.0,0
50000,46,3,2,0,0,0,0,0,0,50297,46613.0,46666.0,20162,19864.0,19680.0,1852.0,4050.0,676.0,730.0,866.0,3000.0,1
60000,24,1,2,0,0,0,0,-1,-1,8169,11027.0,27469.0,150,262.0,3467.0,3000.0,17000.0,0.0,262.0,3467.0,11250.0,0
110000,24,2,1,0,0,0,0,0,2,42667,43734.0,43495.0,43504,45987.0,44274.0,2600.0,1667.0,1525.0,4000.0,0.0,3000.0,0
140000,35,3,1,0,0,0,0,0,0,46915,115681.0,110827.0,113078,98901.0,100466.0,70000.0,4130.0,4600.0,3600.0,3600.0,3708.0,0
140000,43,1,2,0,0,0,0,0,0,138859,141393.0,135784.0,136258,137747.0,138593.0,5100.0,4779.0,6000.0,6000.0,6000.0,5200.0,1
80000,40,2,1,0,0,0,0,0,0,45747,40851.0,35933.0,30605,25189.0,19766.0,1618.0,1533.0,1038.0,852.0,765.0,627.0,0
50000,56,3,1,0,0,0,0,0,0,24729,20285.0,26026.0,12059,9765.0,10097.0,1338.0,1011.0,482.0,228.0,365.0,1261.0,0
20000,53,2,1,0,0,0,0,0,-2,12278,13209.0,7215.0,1520,0.0,0.0,1500.0,1060.0,30.0,0.0,0.0,0.0,0
150000,29,1,2,0,0,0,0,0,0,39215,49300.0,53030.0,65006,50515.0,0.0,11200.0,16000.0,12376.0,1109.0,0.0,0.0,0
20000,22,2,2,0,0,0,0,0,0,20117,18784.0,19538.0,17958,4968.0,780.0,1466.0,2000.0,1000.0,600.0,0.0,0.0,0
50000,46,2,2,0,0,0,0,0,0,44808,44899.0,46346.0,47273,48357.0,50393.0,2100.0,2500.0,2000.0,2000.0,3000.0,1600.0,0
140000,26,3,2,0,0,0,0,0,0,18648,19561.0,13902.0,14183,13207.0,12996.0,1309.0,1139.0,420.0,418.0,816.0,0.0,0
70000,51,3,3,0,0,0,0,0,0,32485,30527.0,13407.0,13643,12722.0,13515.0,1267.0,1191.0,427.0,957.0,1000.0,14001.0,0
20000,30,2,2,0,0,0,0,0,-2,28674,15491.0,16299.0,16428,0.0,0.0,1392.0,1200.0,329.0,0.0,0.0,8644.0,0
280000,44,1,1,0,0,0,0,0,0,146390,148737.0,151000.0,152538,154291.0,155955.0,5111.0,5100.0,4300.0,4500.0,4500.0,4500.0,0
20000,22,2,2,0,0,0,0,0,0,5099,5835.0,6763.0,7283,7370.0,7371.0,1200.0,1257.0,1000.0,420.0,502.0,500.0,0
240000,32,2,1,0,0,0,0,0,0,53286,16920.0,12869.0,14497,12262.0,8331.0,8000.0,1500.0,5000.0,1000.0,3000.0,2666.0,0
50000,29,1,1,0,0,0,0,0,0,48305,49726.0,50389.0,30410,30364.0,30063.0,2500.0,2109.0,1100.0,1100.0,1100.0,1100.0,0
90000,35,2,1,0,0,0,0,0,0,84681,81491.0,81003.0,68764,67957.0,69313.0,3666.0,3914.0,2774.0,2620.0,2640.0,3000.0,0
80000,26,2,2,0,0,0,0,0,0,80233,79849.0,77796.0,30300,29922.0,29120.0,4000.0,2300.0,1300.0,1300.0,1500.0,1500.0,0
150000,36,4,1,0,0,0,0,0,0,220889,133616.0,136378.0,139219,142172.0,145065.0,3800.0,3900.0,4000.0,4100.0,4100.0,5500.0,0
110000,27,2,2,0,0,0,0,0,0,29734,31743.0,33202.0,34656,38596.0,40970.0,2500.0,2000.0,2000.0,4500.0,4000.0,1500.0,0
150000,37,2,2,0,0,0,0,0,0,71341,62432.0,56091.0,58919,60363.0,40448.0,4117.0,4002.0,5000.0,1925.0,5316.0,5000.0,0
70000,39,3,3,0,0,-1,0,-1,0,34244,32193.0,10803.0,15133,3148.0,4699.0,3000.0,11000.0,5000.0,3150.0,2000.0,4000.0,0
10000,28,2,2,0,0,0,0,0,-1,7797,8893.0,9665.0,9862,4854.0,1430.0,1228.0,1000.0,197.0,1597.0,1430.0,1184.0,0
210000,30,2,1,0,0,0,0,0,0,134664,136326.0,135173.0,124843,125294.0,104545.0,6006.0,5005.0,8500.0,4392.0,4000.0,4000.0,0
130000,44,3,1,0,0,0,0,0,0,123770,122189.0,118909.0,84865,86846.0,88069.0,4600.0,4871.0,3500.0,3500.0,3500.0,3100.0,0
50000000,37,3,1,0,0,0,0,0,0,89574,91782.0,90989.0,83633,84491.0,85522.0,5053.0,6052.0,5038.0,7029.0,8018.0,4022.0,0
140000,27,2,1,0,0,0,0,0,0,125273,125756.0,111799.0,107375,104299.0,106280.0,6000.0,6000.0,3910.0,3936.0,3871.0,3841.0,1
80000,27,1,2,0,0,0,0,2,2,42414,43770.0,44455.0,47825,48220.0,48884.0,2039.0,1724.0,4094.0,2300.0,1600.0,0.0,0
210000,27,2,2,0,0,0,0,0,0,115583,130020.0,133963.0,115989,101628.0,104809.0,25000.0,15103.0,5000.0,4000.0,5000.0,5000.0,0
20000000,27,2,2,0,0,0,0,0,0,127843,131352.0,130884.0,132142,118084.0,114281.0,6579.0,4734.0,4368.0,4183.0,4227.0,4066.0,0
190000,35,2,2,0,0,0,0,0,0,158360,113702.0,95214.0,95713,97079.0,97659.0,4800.0,4300.0,3600.0,3700.0,4000.0,3600.0,0
230000,40,1,1,0,0,0,0,0,0,87162,88801.0,87972.0,57846,57798.0,52071.0,4293.0,3000.0,1928.0,2000.0,2500.0,2000.0,0
190000,35,2,1,0,0,0,0,0,0,189420,192058.0,185995.0,188649,190700.0,185912.0,8900.0,6700.0,6699.0,7400.0,6900.0,7400.0,0
240000,36,2,1,0,0,0,0,0,0,227797,192920.0,185654.0,181350,186501.0,187457.0,10011.0,7722.0,9000.0,8000.0,7000.0,7000.0,0
310000,29,2,2,0,-1,-1,0,0,-1,1469,1340.0,9794.0,15792,8944.0,88643.0,1340.0,9794.0,7004.0,1000.0,89137.0,4150.0,1
280000,56,1,1,0,0,0,0,0,0,89739,73565.0,77944.0,81926,79277.0,78723.0,4000.0,6000.0,6000.0,7000.0,5000.0,5000.0,0
330000,65,1,2,0,0,0,0,0,0,20727,197441.0,184973.0,172124,158958.0,144889.0,194000.0,6710.0,6223.0,5671.0,5274.0,4657.0,0
290000,34,2,2,0,0,0,0,0,0,58481,41773.0,40597.0,38441,37454.0,35484.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,0
270000,44,2,1,0,0,-1,0,0,0,24775,18018.0,15896.0,32396,50411.0,60957.0,10203.0,15908.0,20000.0,29000.0,22000.0,1821.0,0
30000,24,1,2,0,0,0,0,0,0,28327,27406.0,28400.0,28115,28826.0,27745.0,1464.0,1458.0,1443.0,1154.0,1008.0,1018.0,0
60000,22,2,2,0,0,0,0,2,2,60434,60935.0,56585.0,77520,29002.0,30274.0,2141.0,3085.0,3623.0,0.0,3158.0,0.0,0
140000,28,2,1,0,0,0,0,0,0,62204,65280.0,56504.0,53528,42168.0,25742.0,7028.0,6000.0,5026.0,5000.0,3000.0,2000.0,0
90000,24,2,2,0,0,0,0,0,2,10648,10951.0,11288.0,10852,10519.0,9235.0,1500.0,1529.0,1113.0,800.0,0.0,2000.0,0
20000000,31,2,2,0,0,0,0,0,0,101431,102604.0,125731.0,120465,118759.0,119378.0,5000.0,30000.0,5809.0,4002.0,4500.0,4100.0,0
50000000,28,1,2,0,0,0,0,0,0,229258,134264.0,134908.0,141358,121262.0,131147.0,10042.0,8048.0,20141.0,10000.0,12000.0,15000.0,0
80000,45,2,1,0,0,0,0,0,0,28775,28951.0,26813.0,27383,27475.0,27823.0,1442.0,1459.0,1500.0,1000.0,1003.0,1100.0,0
480000,34,2,2,0,0,0,0,0,0,489305,479927.0,471639.0,375196,285319.0,209218.0,18231.0,20010.0,13013.0,11209.0,9010.0,162510.0,1
20000,42,3,1,0,0,0,0,0,0,18650,15456.0,16504.0,17496,18219.0,18783.0,1300.0,1300.0,1280.0,1000.0,1000.0,1107.0,0
20000000,40,1,2,0,0,0,0,0,0,66052,68994.0,70825.0,73902,74943.0,76996.0,3800.0,3300.0,4000.0,2600.0,3000.0,3000.0,0
170000,56,4,1,0,0,0,0,0,0,86229,134760.0,132615.0,131213,129293.0,128379.0,55000.0,5012.0,5000.0,4516.0,5000.0,5000.0,0
30000,26,3,2,0,0,2,0,0,0,30467,30403.0,30546.0,30255,30096.0,30353.0,2173.0,1613.0,1453.0,946.0,997.0,1118.0,0
70000,25,2,1,0,0,0,0,0,0,67574,69876.0,56925.0,28421,8706.0,29275.0,3839.0,2000.0,3000.0,1100.0,28000.0,1180.0,0
